"X","author_id","cohort","gender","discipline","doi_lower","pubyear","Jr_Quantile","n_ctr","n_aff","n_colla_ctr","n_colla_aff","sequence_nr","Original_Tweets","Original_Tweeters","len_tweet","len_tweeter","with_tw","self_pro_old","self_tw_time","self_text","others_first","searched","academic_age","most_ctr","colla_ctr_Y","colla_aff_Y","n_pub_3y","n_pub_1st","n_pub_2nd","n_pub_3rd","n_pub_pro_1st","n_pub_pro_2nd","n_pub_pro_3rd","seq_nr_grp_1","min_tw_time","first_firstauthor","PUBLICATIONYEAR","PUBLICATIONMONTH","PUBLICATIONDAY","pub_order","pub_before","tw_others_num","tw_only_self","tw_only_others","discipline_new_author","author_cnt","coauthor_pro_count","coauthor_pro","with_coauthor","SocialOutlet_count","Edu_count","SocialOutlet_pro","Edu_pro","soc_or_edu_pro","max_coa_fncr_5y","max_coa_age","uniqle_dis","discipline_new_pub","self_pro","chinese_name"
391341,57191681445,2015,"male","Natural Sciences","10.1103/physrevd.94.035023",2016,"Q1",1,2,1,2,1,3,3,3,3,1,0,"","",1,0,2,"kor","N","Y",7,2,3,2,0,0,0,"first","2016-04-27",1,2016,8,24,5,4,3,0,1,"Physical sciences and astronomy",4,0,0,1,1,0,1,0,1,1.5249335,13,1,"Physical sciences and astronomy",0,0
296815,57191793958,2014,"male","Natural Sciences","10.1021/cb400801",2014,"Q1",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,0,1,"usa","N","N",6,4,1,1,0,0,0,"first","",1,2014,1,17,1,0,0,0,0,"Basic medical research",3,0,0,1,0,0,0,0,0,1.3034567,16,NA,"Basic medical research",0,NA
124038,57189372907,2013,"male","Natural Sciences","10.1093/comjnl/bxu063",2015,"Q2",1,1,1,1,1,0,0,0,0,0,0,"","",0,0,3,"ind","N","N",4,1,1,2,0,0,0,"first","",1,2015,9,16,4,3,0,0,0,"Computer and information sciences",3,0,0,1,0,0,0,0,0,1.1539949,18,1,"Computer and information sciences",0,NA
364994,49361602200,2015,"male","Natural Sciences","10.16058/j.issn.1005-0930.2015.03.022",2015,"Q2",1,1,1,2,1,NA,NA,0,0,0,0,"","",0,1,1,"chn","N","Y",3,1,1,1,0,0,0,"first","",1,2015,6,1,1,0,0,0,0,"Other engineering and technologies",5,0,0,1,0,0,0,0,0,0.936849165,3,1,"Other engineering and technologies",0,NA
550847,57158265100,2016,"male","Engineering and Technology","10.1016/j.matlet.2016.03.008",2016,"Q1",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"chn","N","N",1,1,0,0,0,0,0,"first","",1,2016,6,15,1,0,0,0,0,"Mechanical engineering",7,0,0,1,0,0,0,0,0,0.8001066,17,NA,"Mechanical engineering",0,NA
133826,7404889871,2013,"male","Engineering and Technology","10.1109/ted.2015.2445731",2015,"Q1",1,1,2,2,1,NA,NA,0,0,0,0,"","",0,0,3,"usa","Y","Y",5,1,0,4,0,0,0,"first","",1,2015,8,1,3,2,0,0,0,"Physical sciences and astronomy",14,0,0,1,0,0,0,0,0,1.1804098,20,NA,"Physical sciences and astronomy",0,NA
210811,55614332500,2013,"male","Natural Sciences","10.1109/jmems.2013.2243111",2013,"Q1",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"jpn","N","N",5,1,2,2,0,0,0,"first","",1,2013,NA,NA,1,0,0,0,0,"Physical sciences and astronomy",6,0,0,1,0,0,0,0,0,0.7924326,18,NA,"Physical sciences and astronomy",0,NA
246035,56323893100,2014,"male","Social Sciences","10.1109/tlt.2013.2294806",2014,"Q1",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"twn","N","N",2,1,1,0,0,0,0,"first","",1,2014,NA,NA,1,0,0,0,0,"Computer and information sciences",4,0,0,1,0,0,0,0,0,1.1166619,19,NA,"Computer and information sciences",0,NA
542592,36711622700,2016,"female","Natural Sciences","10.1109/tvcg.2015.2476805",2016,"Q1",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"usa","N","N",1,1,0,0,0,0,0,"first","",1,2016,7,1,1,0,0,0,0,"Computer and information sciences",5,0,0,1,0,0,0,0,0,3.36271265,21,1,"Computer and information sciences",0,NA
261257,56026903200,2014,"female","Medical and Health Sciences","10.1097/gme.0000000000000207",2014,"Q1",1,2,1,2,1,0,0,0,0,0,0,"","",0,1,1,"usa","N","Y",1,1,0,0,0,0,0,"first","",1,2014,NA,NA,1,0,0,0,0,"Clinical medicine",2,0,0,1,0,0,0,0,0,1.3649164,19,1,"Clinical medicine",0,NA
476685,57189212158,2016,"female","Natural Sciences","10.4158/ep161439.or",2017,"Q1",1,1,1,1,1,0,0,0,0,0,0,"","",0,0,2,"usa","N","N",2,1,1,0,0,0,0,"first","",1,2017,1,1,2,1,0,0,0,"Biological sciences",6,0,0,1,0,0,0,0,0,1.6398895,22,NA,"Biological sciences",0,NA
352534,56430627300,2014,"male","Natural Sciences","10.3390/molecules191117305",2014,"Q1",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"deu","N","N",1,1,0,0,0,0,0,"first","",1,2014,11,1,1,0,0,0,0,"Chemical sciences",5,0,0,1,0,0,0,0,0,0.743886815,19,NA,"Chemical sciences",0,NA
2824,55219911200,2012,"male","Social Sciences","10.1108/13552551211268139",2012,"Q1",1,1,1,1,1,1,1,1,1,1,0,"","",1,0,1,"gbr","N","N",5,2,1,2,0,0,0,"first","2012-09-20",1,2012,9,NA,1,0,1,0,1,"Economics",2,0,0,1,0,0,0,0,0,2.2061577,15,1,"Economics",0,0
223537,55530853200,2013,"male","Natural Sciences","10.1016/j.ijthermalsci.2012.11.003",2013,"Q1",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"ind","N","N",1,1,0,0,0,0,0,"first","",1,2013,4,NA,1,0,0,0,0,"Other engineering and technologies",3,0,0,1,0,0,0,0,0,1.5127717,11,NA,"Other engineering and technologies",0,NA
418520,57191490516,2015,"female","Medical and Health Sciences","10.1016/j.pedhc.2015.05.002",2015,"Q2",1,1,1,1,1,2,2,2,2,1,0,"","",1,1,1,"usa","N","N",3,1,0,2,0,0,0,"first","2015-08-21",1,2015,9,1,1,0,2,0,1,"Health sciences",1,0,0,0,0,0,0,0,0,0,1,1,"Clinical medicine",0,0
317261,55993398800,2014,"female","Medical and Health Sciences","10.3928/1081597x-20150224-01",2015,"Q1",1,2,1,2,1,NA,NA,0,0,0,0,"","",0,0,2,"bel","N","Y",5,1,1,3,0,0,0,"first","",1,2015,3,1,2,1,0,0,0,"Clinical medicine",6,0,0,1,0,0,0,0,0,1.1939262,20,1,"Clinical medicine",0,NA
433211,57189893134,2015,"male","Natural Sciences","10.1186/s13321-015-0064-8",2015,"Q1",1,1,1,2,1,2,2,2,2,1,0,"","",1,1,1,"chn","N","Y",2,1,0,1,0,0,0,"first","2015-04-23",1,2015,12,1,1,0,2,0,1,"Chemical sciences",4,0,0,1,0,0,0,0,0,0.8262882,13,NA,"Chemical sciences",0,1
170771,55880037300,2013,"male","Natural Sciences","10.1021/acs.biochem.5b00672",2015,"Q1",1,1,1,1,1,1,1,1,1,1,0,"","",1,0,3,"mex","N","N",7,1,1,5,0,0,0,"first","2015-11-06",1,2015,8,25,6,5,1,0,1,"Biological sciences",2,0,0,1,0,0,0,0,0,0.811354715,13,1,"Biological sciences",0,0
469696,57188809903,2016,"male","Natural Sciences","10.1021/acsami.7b15116",2017,"Q1",1,1,1,1,1,1,1,1,1,1,0,"","",1,0,2,"usa","N","N",5,2,3,0,0,0,0,"first","2017-10-24",1,2017,11,15,4,3,1,0,1,"Materials engineering",3,0,0,1,0,0,0,0,0,1.3924143,14,NA,"Materials engineering",0,0
385519,57209155471,2015,"female","Humanities","10.1007/s40656-014-0051-9",2015,"Q1",1,1,1,1,1,1,1,1,1,1,0,"","",1,1,1,"mex","N","N",1,1,0,0,0,0,0,"first","2018-08-08",1,2015,2,1,1,0,1,0,1,"Humanities",2,0,0,1,0,0,0,0,0,1.6162741,5,1,"Humanities",0,0
107366,57196875672,2012,"male","Natural Sciences","10.1371/journal.pone.0110486",2014,"Q1",1,1,1,1,1,0,0,0,0,0,0,"","",0,0,3,"aut","N","N",2,1,0,1,0,0,0,"first","",1,2014,10,21,2,1,0,0,0,"Biological sciences",4,0,0,1,0,0,0,0,0,0.95505995,19,NA,"Biological sciences",0,NA
554538,57188748819,2016,"female","Medical and Health Sciences","10.1016/j.sjpain.2015.12.007",2016,"Q2",1,1,1,1,1,0,0,0,0,0,0,"","",0,1,1,"swe","N","N",5,1,2,2,0,0,0,"first","",1,2016,4,1,1,0,0,0,0,"Clinical medicine",4,0,0,1,0,0,0,0,0,1.22402216,21,1,"Clinical medicine",0,NA
52245,36519030400,2012,"male","Natural Sciences","10.1103/physreva.90.042336",2014,"Q1",1,1,1,1,1,1,1,1,1,1,0,"","",1,0,3,"fra","N","N",3,1,0,2,0,0,0,"first","2014-10-29",1,2014,10,29,3,2,1,0,1,"Physical sciences and astronomy",6,0,0,1,0,0,0,0,0,0.9147468,14,1,"Physical sciences and astronomy",0,0
505287,56521016400,2016,"male","Medical and Health Sciences","10.1002/gps.4626",2017,"Q1",1,1,1,1,1,1,1,1,1,1,0,"","",1,0,2,"gbr","N","N",4,1,1,2,0,0,0,"first","2016-12-22",1,2017,12,1,2,1,1,0,1,"Clinical medicine",5,1,1,1,0,0,0,0,0,1.6026485,22,NA,"Clinical medicine",0,0
550971,57145892100,2016,"female","Engineering and Technology","10.1002/prep.201500313",2016,"Q1",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"chn","N","N",7,1,1,5,0,0,0,"first","",1,2016,10,1,1,0,0,0,0,"Mechanical engineering",3,0,0,1,0,0,0,0,0,0.7502987,18,NA,"Mechanical engineering",0,NA
449319,56341500800,2015,"female","Natural Sciences","10.1080/15715124.2015.1012207",2015,"Q2",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"jpn","N","N",1,1,0,0,0,0,0,"first","",1,2015,7,3,1,0,0,0,0,"Earth and related environmental sciences",3,0,0,1,0,0,0,0,0,0.5570208,17,1,"Earth and related environmental sciences",0,NA
33676,57192453337,2012,"male","Natural Sciences","10.1063/1.3692292",2012,"Q1",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"chn","N","N",2,2,0,0,0,0,0,"first","",1,2012,3,14,1,0,0,0,0,"Chemical sciences",4,0,0,1,0,0,0,0,0,0.65950114,17,NA,"Chemical sciences",0,NA
271739,55948806200,2014,"male","Medical and Health Sciences","10.1016/j.jtcvs.2013.11.013",2014,"Q1",1,2,1,2,1,10,9,10,10,1,0,"","",1,1,1,"fra","N","Y",1,1,0,0,0,0,0,"first","2018-11-25",1,2014,NA,NA,1,0,10,0,1,"Clinical medicine",7,0,0,1,0,0,0,0,0,1.3110416,19,1,"Clinical medicine",0,0
516651,57189296917,2016,"female","Engineering and Technology","10.1016/j.ifacol.2016.10.395",2016,"Q3",1,1,1,1,1,0,0,0,0,0,0,"","",0,1,1,"che","N","N",3,2,0,1,0,0,0,"first","",1,2016,NA,NA,2,1,0,0,0,"Other engineering and technologies",3,0,0,1,0,0,0,0,0,7.538446,8,1,"Other engineering and technologies",0,NA
141083,57193498216,2013,"male","Medical and Health Sciences","10.1111/nmo.12171",2013,"Q1",1,1,1,1,1,1,1,1,1,1,0,"","",1,0,1,"bel","N","N",4,2,0,2,0,0,0,"first","2013-07-02",1,2013,9,NA,1,0,1,0,1,"Biological sciences",7,0,0,1,0,0,0,0,0,1.3759971,18,NA,"Biological sciences",0,0
499188,57192819213,2016,"male","Medical and Health Sciences","10.1016/j.jmpt.2016.09.001",2016,"Q1",1,1,1,1,1,8,8,9,9,1,1,"2016-10-26","Ultrasonography comparison of peroneus muscle cross sectional area in subjects with or without lateral ankle sprains https://t.co/oJzgJK0TPF",1,0,1,"esp","N","N",64,5,15,44,2,9,7,"first","2016-10-25",1,2016,11,1,2,1,7,0,0,"Health sciences",6,0,0,1,0,0,0,0,0,1.0857086,8,NA,"Health sciences",1,0
38615,57201666948,2012,"male","Natural Sciences","10.1007/s11431-012-4917-3",2012,"Q2",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"chn","N","N",1,1,0,0,0,0,0,"first","",1,2012,10,NA,1,0,0,0,0,"Other engineering and technologies",3,0,0,1,0,0,0,0,0,0.5219964,1,NA,"Other engineering and technologies",0,NA
172319,55916745900,2013,"female","Social Sciences","10.1093/irap/lcu003",2014,"Q1",1,1,1,1,1,0,0,0,0,0,0,"","",0,0,2,"jpn","N","N",2,1,1,0,0,0,0,"first","",1,2014,NA,NA,2,1,0,0,0,"Sociology and political science",2,0,0,1,0,0,0,0,0,0.48464742,10,NA,"Sociology and political science",0,NA
461370,56480550500,2015,"female","Natural Sciences","10.1016/j.desal.2014.12.033",2015,"Q1",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"irl","N","N",4,1,1,2,0,0,0,"first","",1,2015,3,2,1,0,0,0,0,"Other engineering and technologies",4,0,0,1,0,0,0,0,0,1.1045921,20,NA,"Other engineering and technologies",0,NA
75646,49661439400,2012,"male","Engineering and Technology","10.1016/j.ssci.2011.08.009",2012,"Q1",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"usa","N","N",2,1,0,1,0,0,0,"first","",1,2012,2,NA,1,0,0,0,0,"Other engineering and technologies",2,0,0,1,0,0,0,0,0,0.4595792,4,NA,"Other engineering and technologies",0,NA
293127,56402266900,2014,"male","Medical and Health Sciences","10.1111/pde.12505",2015,"Q2",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,0,2,"usa","N","N",3,1,1,1,0,0,0,"first","",1,2015,3,1,2,1,0,0,0,"Clinical medicine",4,0,0,1,0,0,0,0,0,0.13440534,7,1,"Clinical medicine",0,NA
23612,56013950500,2012,"female","Agricultural Sciences","10.1016/j.aoas.2012.03.004",2012,"Q4",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"egy","N","N",3,1,1,1,0,0,0,"first","",1,2012,6,1,1,0,0,0,0,"Agricultural Sciences",1,0,0,0,0,0,0,0,0,0,1,NA,"Agricultural Sciences",0,NA
364310,56559136800,2015,"female","Medical and Health Sciences","10.1016/j.nutres.2016.05.006",2016,"Q2",1,1,1,1,1,0,0,0,0,0,0,"","",0,0,2,"chn","N","N",4,1,1,2,0,0,0,"first","",1,2016,8,1,2,1,0,0,0,"Health sciences",8,0,0,1,0,0,0,0,0,0.7954008,13,NA,"Health sciences",0,NA
410850,56553308700,2015,"male","Humanities","10.15699/jbl.1343.2015.2878",2015,"Q1",1,1,1,1,1,1,1,1,1,1,0,"","",1,1,1,"usa","N","N",3,1,2,0,0,0,0,"first","2021-01-15",1,2015,NA,NA,1,0,1,0,1,"Humanities",1,0,0,0,0,0,0,0,0,0,1,1,"Humanities",0,0
194523,55337538000,2013,"female","Natural Sciences","10.1007/s11033-012-2421-2",2013,"Q2",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"chn","N","N",1,1,0,0,0,0,0,"first","",1,2013,4,NA,1,0,0,0,0,"Biological sciences",8,0,0,1,0,0,0,0,0,0.825286,7,1,"Biological sciences",0,NA
527740,57190975050,2016,"male","Medical and Health Sciences","10.1302/2046-3758.56.bjr-2016-0047",2016,"Q1",1,1,1,2,1,6,6,6,6,1,0,"","",1,0,1,"can","N","Y",3,2,0,1,0,0,0,"first","2016-06-28",1,2016,6,1,1,0,6,0,1,"Clinical medicine",6,0,0,1,0,0,0,0,0,1.29146555,18,1,"Clinical medicine",0,0
562114,37012060700,2016,"male","Natural Sciences","10.1016/j.scr.2016.04.011",2016,"Q1",1,1,1,1,1,4,3,4,4,1,0,"","",1,1,1,"zaf","N","N",2,1,1,0,0,0,0,"first","2016-04-25",1,2016,5,1,1,0,4,0,1,"Biological sciences",4,0,0,1,1,0,1,0,1,0.9843389,21,1,"Biological sciences",0,0
313152,56075779800,2014,"female","Medical and Health Sciences","10.1371/journal.pone.0105017",2014,"Q1",1,1,1,1,1,12,9,12,12,1,0,"","",1,0,1,"dnk","N","N",8,2,2,4,0,0,0,"first","2014-08-26",1,2014,8,25,1,0,12,0,1,"Clinical medicine",5,0,0,1,0,0,0,0,0,0.96303815,19,NA,"Clinical medicine",0,0
268450,55943237500,2014,"female","Engineering and Technology","10.1016/j.enconman.2013.10.049",2014,"Q1",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"pak","N","N",1,1,0,0,0,0,0,"first","",1,2014,NA,NA,1,0,0,0,0,"Other engineering and technologies",5,0,0,1,0,0,0,0,0,1.5502316,11,NA,"Other engineering and technologies",0,NA
269479,56091490900,2014,"male","Natural Sciences","10.4149/neo_2014_042",2014,"Q3",1,2,1,2,1,NA,NA,0,0,0,0,"","",0,1,1,"chn","N","Y",5,3,2,0,0,0,0,"first","",1,2014,NA,NA,2,1,0,0,0,"Biological sciences",11,0,0,1,0,0,0,0,0,1.3917499,13,NA,"Biological sciences",0,NA
20178,55700895500,2012,"female","Engineering and Technology","10.1080/14786435.2012.705038",2012,"Q1",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,0,1,"chn","N","N",11,3,4,4,0,0,0,"first","",1,2012,NA,NA,3,2,0,0,0,"Physical sciences and astronomy",3,0,0,1,0,0,0,0,0,0.2775254,12,1,"Physical sciences and astronomy",0,NA
529091,56305888400,2016,"male","Natural Sciences","10.1080/0305215x.2017.1278757",2017,"Q1",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,0,2,"irn","N","N",2,1,1,0,0,0,0,"first","",1,2017,11,2,2,1,0,0,0,"Other engineering and technologies",2,0,0,1,0,0,0,0,0,0,2,NA,"Other engineering and technologies",0,NA
181588,55919133100,2013,"male","Natural Sciences","10.1016/j.marenvres.2013.02.012",2013,"Q1",1,1,1,1,1,3,2,4,4,1,0,"","",1,1,1,"bra","N","N",1,1,0,0,0,0,0,"first","2013-03-15",1,2013,10,NA,1,0,3,0,1,"Agricultural Sciences",5,0,0,1,0,0,0,0,0,1.1529616,17,NA,"Agricultural Sciences",0,0
381283,56991914000,2015,"female","Medical and Health Sciences","10.1080/23297018.2015.1021739",2015,"Others",1,1,1,1,1,0,0,0,0,0,0,"","",0,0,1,"aus","N","N",3,2,0,1,0,0,0,"first","",1,2015,1,2,1,0,0,0,0,"Health sciences",1,0,0,0,0,0,0,0,0,0,1,NA,"Health sciences",0,NA
286553,56424256100,2014,"male","Agricultural Sciences","10.3969/j.issn.1002-6819.2014.06.020",2014,"Q2",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,0,1,"chn","N","N",3,3,0,0,0,0,0,"first","",1,2014,NA,NA,2,1,0,0,0,"Agricultural Sciences",3,0,0,1,0,0,0,0,0,0.2968128,14,NA,"Agricultural Sciences",0,NA
334696,23104324600,2014,"female","Natural Sciences","10.1039/c4ra11456f",2014,"Q1",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,0,1,"pol","N","N",6,2,3,1,0,0,0,"first","",1,2014,NA,NA,2,1,0,0,0,"Chemical sciences",3,0,0,1,0,0,0,0,0,0.68322766,19,NA,"Chemical sciences",0,NA
412355,56623922200,2015,"male","Social Sciences","10.1186/s12909-015-0361-y",2015,"Q1",2,3,2,3,1,0,0,0,0,0,0,"","",0,1,1,"jpn","Y","Y",2,1,0,1,0,0,0,"first","",1,2015,4,14,1,0,0,0,0,"Educational sciences",7,0,0,1,0,0,0,0,0,1.5691106,20,1,"Educational sciences",0,NA
4624,55314022500,2012,"female","Natural Sciences","10.1016/j.biocel.2014.07.008",2014,"Q1",1,1,1,1,1,3,3,3,3,1,0,"","",1,0,3,"fra","N","N",4,1,1,2,0,0,0,"first","2014-07-22",1,2014,NA,NA,4,3,3,0,1,"Biological sciences",9,0,0,1,1,1,1,1,1,0.9584203,19,1,"Biological sciences",0,0
318229,56205329200,2014,"male","Natural Sciences","10.1093/bioinformatics/btv599",2016,"Q1",1,1,1,1,1,5,5,5,5,1,0,"","",1,0,3,"chn","N","N",2,1,0,1,0,0,0,"first","2015-10-17",1,2016,2,1,2,1,5,0,1,"Mathematics",4,0,0,1,0,0,0,0,0,1.1281546,21,NA,"Mathematics",0,0
183185,55877891500,2013,"female","Medical and Health Sciences","10.5624/isd.2013.43.3.185",2013,"Q3",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"irn","N","N",6,1,1,4,0,0,0,"first","",1,2013,NA,NA,1,0,0,0,0,"Clinical medicine",4,0,0,1,0,0,0,0,0,0.53712323,12,NA,"Clinical medicine",0,NA
166828,56116826400,2013,"female","Medical and Health Sciences","10.1016/j.epsc.2015.04.014",2015,"Q4",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,0,3,"tur","N","N",2,1,0,1,0,0,0,"first","",1,2015,6,22,2,1,0,0,0,"Clinical medicine",3,0,0,1,0,0,0,0,0,0,3,1,"Clinical medicine",0,NA
63696,55989947200,2012,"male","Medical and Health Sciences","10.3109/0886022x.2014.918813",2014,"Q2",1,1,1,1,1,0,0,0,0,0,0,"","",0,0,3,"tur","N","N",3,1,0,2,0,0,0,"first","",1,2014,NA,NA,2,1,0,0,0,"Clinical medicine",6,0,0,1,0,0,0,0,0,0.6196505,15,1,"Clinical medicine",0,NA
236154,6701666811,2013,"male","Natural Sciences","10.1063/pt.3.1865",2013,"Q1",1,1,1,1,1,2,2,2,2,1,0,"","",1,1,1,"usa","N","N",1,1,0,0,0,0,0,"first","2013-01-22",1,2013,1,NA,1,0,2,0,1,"Physical sciences and astronomy",2,0,0,1,0,0,0,0,0,0.06419762,3,1,"Physical sciences and astronomy",0,0
461834,57192453135,2015,"male","Natural Sciences","10.13190/j.jbupt.2015.06.011",2015,"Q4",1,3,1,3,1,NA,NA,0,0,0,0,"","",0,1,1,"chn","N","Y",1,1,0,0,0,0,0,"first","",1,2015,12,1,1,0,0,0,0,"Electrical engineering, electronic engineering,  information engineering ",2,0,0,1,0,0,0,0,0,0.33169267,13,NA,"Electrical engineering, electronic engineering,  information engineering ",0,NA
135180,56954332600,2013,"female","Medical and Health Sciences","10.1097/igc.0000000000000475",2015,"Q2",1,1,1,1,1,3,3,3,3,1,0,"","",1,0,3,"usa","N","N",3,1,1,1,0,0,0,"first","2015-05-14",1,2015,9,5,3,2,3,0,1,"Clinical medicine",6,0,0,1,0,0,0,0,0,1.509801,20,NA,"Clinical medicine",0,0
525741,57198984233,2016,"female","Medical and Health Sciences","10.1902/jop.2015.150390",2016,"Q1",1,1,1,1,1,1,1,1,1,1,0,"","",1,1,1,"chn","N","N",4,1,2,1,0,0,0,"first","2015-12-15",1,2016,5,1,1,0,1,0,1,"Clinical medicine",3,0,0,1,1,0,1,0,1,0.51808465,16,1,"Clinical medicine",0,1
144630,55831492300,2013,"male","Natural Sciences","10.1175/jas-d-13-0171.1",2014,"Q1",1,1,1,1,1,1,1,1,1,1,0,"","",1,0,2,"usa","N","N",4,1,1,2,0,0,0,"first","",1,2014,3,NA,2,1,1,0,1,"Earth and related environmental sciences",2,0,0,1,0,0,0,0,0,1.1225958,16,1,"Earth and related environmental sciences",0,0
240703,56029312900,2013,"male","Medical and Health Sciences","10.1016/j.ejrad.2013.05.026",2013,"Q1",1,1,1,1,1,0,0,0,0,0,0,"","",0,1,1,"kor","N","N",1,1,0,0,0,0,0,"first","",1,2013,NA,NA,1,0,0,0,0,"Clinical medicine",10,0,0,1,0,0,0,0,0,0.875310535,18,1,"Clinical medicine",0,NA
208704,55635309600,2013,"male","Medical and Health Sciences","10.4045/tidsskr.12.0939",2013,"Q3",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"nor","N","N",2,1,0,1,0,0,0,"first","",1,2013,NA,NA,1,0,0,0,0,"Clinical medicine",4,0,0,1,0,0,0,0,0,0.36547203,18,NA,"Clinical medicine",0,NA
125299,36603763400,2013,"male","Natural Sciences","10.1007/s10796-012-9358-9",2014,"Q2",1,1,2,2,1,0,0,0,0,0,0,"","",0,0,2,"chn","Y","Y",2,1,1,0,0,0,0,"first","",1,2014,9,1,2,1,0,0,0,"Computer and information sciences",5,0,0,1,0,0,0,0,0,0.82582283,19,NA,"Computer and information sciences",0,NA
63167,55576413000,2012,"female","Medical and Health Sciences","10.1590/s0104-12902012000400013",2012,"Q2",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"bra","N","N",5,1,2,2,0,0,0,"first","",1,2012,10,NA,1,0,0,0,0,"Health sciences",2,0,0,1,0,0,0,0,0,0.6468106,7,NA,"Health sciences",0,NA
293216,56374051100,2014,"female","Natural Sciences","10.1007/s00894-015-2644-y",2015,"Q2",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,0,2,"hrv","N","N",2,1,1,0,0,0,0,"first","",1,2015,4,1,2,1,0,0,0,"Chemical sciences",3,0,0,1,0,0,0,0,0,0.23139085,20,NA,"Chemical sciences",0,NA
112638,57188717114,2012,"male","Natural Sciences","10.1063/1.4823587",2013,"Q1",1,2,1,2,1,0,0,0,0,0,0,"","",0,0,2,"chn","N","Y",14,1,2,11,0,0,0,"first","",1,2013,NA,NA,3,2,0,0,0,"Physical sciences and astronomy",8,0,0,1,0,0,0,0,0,0.8276651,18,1,"Physical sciences and astronomy",0,NA
562049,57191189025,2016,"male","Natural Sciences","10.1007/s11783-017-0929-3",2017,"Q2",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,0,2,"chn","N","N",4,1,2,1,0,0,0,"first","",1,2017,6,1,2,1,0,0,0,"Earth and related environmental sciences",5,0,0,1,0,0,0,0,0,0.53334826,20,1,"Earth and related environmental sciences",0,NA
319557,55375629700,2014,"male","Engineering and Technology","10.1016/j.ress.2014.08.002",2014,"Q1",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"fra","N","N",4,1,2,1,0,0,0,"first","",1,2014,NA,NA,1,0,0,0,0,"Other engineering and technologies",4,0,0,1,0,0,0,0,0,3.2371237,18,NA,"Other engineering and technologies",0,NA
232390,56131534900,2013,"male","Natural Sciences","10.1007/s40484-013-0007-1",2013,"Others",1,2,1,2,1,NA,NA,0,0,0,0,"","",0,1,1,"chn","N","Y",3,1,2,0,0,0,0,"first","",1,2013,3,1,1,0,0,0,0,"Biological sciences",4,0,0,1,0,0,0,0,0,0.74171156,18,NA,"Biological sciences",0,NA
173495,55933171100,2013,"female","Medical and Health Sciences","10.1093/arclin/acu070",2015,"Q1",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,0,3,"can","N","N",2,1,0,1,0,0,0,"first","",1,2015,2,1,2,1,0,0,0,"Health sciences",5,0,0,1,0,0,0,0,0,0.7237149,14,NA,"Health sciences",0,NA
116305,57199256033,2012,"male","Medical and Health Sciences","10.4015/s1016237213400012",2013,"Q4",1,1,1,1,1,0,0,0,0,0,0,"","",0,0,2,"chn","N","N",4,1,2,1,0,0,0,"first","",1,2013,10,NA,2,1,0,0,0,"Health sciences",6,0,0,1,0,0,0,0,0,1.2523922,15,NA,"Health sciences",0,NA
167077,55225732900,2013,"male","Medical and Health Sciences","10.1097/ico.0000000000000009",2014,"Q1",1,1,1,1,1,1,1,1,1,1,0,"","",1,0,2,"jpn","N","N",4,1,1,2,0,0,0,"first","2014-05-30",1,2014,1,NA,2,1,1,0,1,"Clinical medicine",6,0,0,1,1,0,1,0,1,1.64724,19,1,"Clinical medicine",0,0
271787,56107021700,2014,"male","Medical and Health Sciences","10.4066/amj.2014.1921",2014,"Q3",1,1,1,1,1,1,1,1,1,1,0,"","",1,1,1,"aus","N","N",2,1,1,0,0,0,0,"first","2014-04-14",1,2014,NA,NA,1,0,1,0,1,"Clinical medicine",3,0,0,1,1,0,1,0,1,0.28765188,1,NA,"Clinical medicine",0,0
