"author_id","cohort","gender","discipline","pubyear","Jr_Quantile","n_ctr","n_aff","n_colla_ctr","n_colla_aff","sequence_nr","Original_Tweets","Original_Tweeters","len_tweet","len_tweeter","with_tw","self_pro_old","self_tw_time","self_text","others_first","searched","academic_age","most_ctr","colla_ctr_Y","colla_aff_Y","n_pub_3y","n_pub_1st","n_pub_2nd","n_pub_3rd","n_pub_pro_1st","n_pub_pro_2nd","n_pub_pro_3rd","seq_nr_grp_1","min_tw_time","first_firstauthor","PUBLICATIONYEAR","PUBLICATIONMONTH","PUBLICATIONDAY","pub_order","pub_before","tw_others_num","tw_only_self","tw_only_others","discipline_new_author","author_cnt","coauthor_pro_count","coauthor_pro","with_coauthor","SocialOutlet_count","Edu_count","SocialOutlet_pro","Edu_pro","soc_or_edu_pro","max_coa_fncr_5y","max_coa_age","uniqle_dis","discipline_new_pub","self_pro","chinese_name","firstauthor_top_100","coauthor_top_100"
2288,2014,"male","Social Sciences",2014,"Q1",1,1,1,1,1,3,3,3,3,1,0,"","",1,1,1,"che","N","N",1,1,0,0,0,0,0,"first","2014-02-18",1,2014,5,NA,1,0,3,0,1,"Sociology and political science",1,0,0,0,0,0,0,0,0,0,1,NA,"Sociology and political science",0,0,1,0
2289,2014,"male","Medical and Health Sciences",2014,"Q3",1,1,1,1,1,0,0,0,0,0,0,"","",0,1,1,"ind","N","N",2,1,1,0,0,0,0,"first","",1,2014,NA,NA,1,0,0,0,0,"Clinical medicine",6,0,0,1,0,0,0,0,0,0.6050327,19,1,"Clinical medicine",0,NA,0,0
2290,2012,"male","Engineering and Technology",2012,"Q2",1,2,1,2,1,NA,NA,0,0,0,0,"","",0,1,1,"chn","N","Y",2,1,0,1,0,0,0,"first","",1,2012,10,NA,1,0,0,0,0,"Other engineering and technologies",4,0,0,1,0,0,0,0,0,1.1330248,14,1,"Mechanical engineering",0,NA,0,0
2291,2012,"male","Natural Sciences",2012,"Q1",1,1,1,2,1,NA,NA,0,0,0,0,"","",0,1,1,"chn","N","Y",4,1,3,0,0,0,0,"first","",1,2012,9,1,1,0,0,0,0,"Materials engineering",6,0,0,1,0,0,0,0,0,0.97617265,17,NA,"Materials engineering",0,NA,0,0
2292,2015,"male","Engineering and Technology",2015,"Q2",1,2,1,2,1,NA,NA,0,0,0,0,"","",0,1,1,"chn","N","Y",1,1,0,0,0,0,0,"first","",1,2015,4,10,1,0,0,0,0,"Other engineering and technologies",4,0,0,1,0,0,0,0,0,0.22093904,19,1,"Other engineering and technologies",0,NA,0,0
2293,2015,"female","Natural Sciences",2017,"Q4",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,0,3,"chn","N","N",5,1,0,4,0,0,0,"first","",1,2017,1,1,2,1,0,0,0,"Physical sciences and astronomy",5,0,0,1,0,0,0,0,0,0.164816245,20,1,"Chemical engineering",0,NA,0,0
2294,2015,"female","Social Sciences",2015,"Q3",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"are","N","N",1,1,0,0,0,0,0,"first","",1,2015,NA,NA,1,0,0,0,0,"Mathematics",1,0,0,0,0,0,0,0,0,0,1,1,"Mathematics",0,NA,0,0
2295,2016,"male","Medical and Health Sciences",2016,"Q1",1,1,1,2,1,NA,NA,0,0,0,0,"","",0,0,1,"chn","N","Y",8,4,1,3,0,0,0,"first","",1,2016,12,1,3,2,0,0,0,"Health sciences",11,0,0,1,0,0,0,0,0,0.9993781,16,NA,"Health sciences",0,NA,0,0
2296,2012,"female","Natural Sciences",2014,"Q1",2,2,2,2,1,3,2,3,3,1,0,"","",1,0,3,"usa","Y","Y",3,1,0,2,0,0,0,"first","2014-01-07",1,2014,1,28,2,1,3,0,1,"Earth and related environmental sciences",3,0,0,1,2,2,1,1,1,2.03743705,16,1,"Earth and related environmental sciences",0,0,0,0
2297,2016,"male","Natural Sciences",2018,"Q1",1,1,1,1,1,1,1,1,1,1,0,"","",1,0,3,"fra","N","N",2,1,0,1,0,0,0,"first","2018-07-04",1,2018,5,1,2,1,1,0,1,"Chemical sciences",5,0,0,1,0,0,0,0,0,1.2191438,23,NA,"Chemical sciences",0,0,0,0
2298,2012,"male","Medical and Health Sciences",2013,"Q1",1,1,1,1,1,2,1,2,2,1,0,"","",1,0,2,"jpn","N","N",3,1,1,1,0,0,0,"first","2013-08-13",1,2013,7,15,2,1,2,0,1,"Clinical medicine",4,0,0,1,0,0,0,0,0,0.5331505,2,NA,"Clinical medicine",0,0,0,0
2299,2015,"male","Medical and Health Sciences",2016,"Q2",1,1,2,2,1,NA,NA,0,0,0,0,"","",0,0,2,"geo","Y","Y",4,1,2,1,0,0,0,"first","",1,2016,11,1,2,1,0,0,0,"Clinical medicine",5,0,0,1,0,0,0,0,0,0.679715675,14,1,"Clinical medicine",0,NA,0,0
2300,2013,"male","Natural Sciences",2013,"Q1",1,1,1,1,1,1,1,1,1,1,0,"","",1,1,1,"jpn","N","N",4,3,0,1,0,0,0,"first","2013-08-29",1,2013,NA,NA,3,2,1,0,1,"Biological sciences",7,0,0,1,0,0,0,0,0,1.6394339,18,NA,"Biological sciences",0,0,0,0
2301,2014,"male","Natural Sciences",2016,"Q1",1,1,1,1,1,1,1,1,1,1,0,"","",1,0,3,"kor","N","N",4,1,1,2,0,0,0,"first","2016-02-05",1,2016,1,1,2,1,1,0,1,"Biological sciences",8,0,0,1,1,0,1,0,1,2.0595112,20,NA,"Biological sciences",0,0,0,0
2302,2015,"male","Natural Sciences",2015,"Q1",1,1,1,1,1,0,0,0,0,0,0,"","",0,1,1,"deu","N","N",2,2,0,0,0,0,0,"first","",1,2015,1,2,1,0,0,0,0,"Chemical engineering",4,0,0,1,0,0,0,0,0,0.6002738,20,NA,"Chemical engineering",0,NA,0,0
2303,2013,"male","Social Sciences",2013,"Q2",1,1,1,1,1,1,1,1,1,1,0,"","",1,0,1,"gbr","N","N",2,2,0,0,0,0,0,"first","2013-01-12",1,2013,9,NA,1,0,1,0,1,"Humanities",1,0,0,0,0,0,0,0,0,0,1,NA,"Humanities",0,0,1,0
2304,2012,"male","Social Sciences",2012,"Q2",1,1,1,2,1,NA,NA,0,0,0,0,"","",0,1,1,"usa","N","Y",2,1,0,1,0,0,0,"first","",1,2012,6,NA,1,0,0,0,0,"Other social sciences",2,0,0,1,0,0,0,0,0,0.30841967,1,NA,"Other social sciences",0,NA,0,0
2305,2013,"female","Medical and Health Sciences",2013,"Q2",1,1,1,2,1,1,1,1,1,1,0,"","",1,1,1,"fra","N","Y",1,1,0,0,0,0,0,"first","2013-07-17",1,2013,NA,NA,1,0,1,0,1,"Clinical medicine",6,0,0,1,0,0,0,0,0,0.6662521,18,1,"Clinical medicine",0,0,0,0
2306,2013,"female","Agricultural Sciences",2015,"Q3",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,0,3,"ind","N","N",3,1,0,2,0,0,0,"first","",1,2015,NA,NA,3,2,0,0,0,"Biological sciences",5,0,0,1,0,0,0,0,0,0.41855303,19,NA,"Biological sciences",0,NA,0,0
2307,2014,"female","Natural Sciences",2014,"Q1",2,2,2,2,1,4,3,4,4,1,0,"","",1,1,1,"deu","Y","Y",1,1,0,0,0,0,0,"first","2014-09-03",1,2014,9,1,1,0,4,0,1,"Clinical medicine",3,0,0,1,0,0,0,0,0,2.24532215,13,NA,"Clinical medicine",0,0,0,0
2308,2016,"male","Natural Sciences",2018,"Q2",1,2,1,2,1,NA,NA,0,0,0,0,"","",0,0,3,"chn","N","Y",4,1,1,2,0,0,0,"first","",1,2018,4,15,3,2,0,0,0,"Physical sciences and astronomy",4,0,0,1,0,0,0,0,0,1.471993,5,NA,"Physical sciences and astronomy",0,NA,0,0
2309,2014,"female","Social Sciences",2015,"Q2",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,0,2,"usa","N","N",2,1,1,0,0,0,0,"first","",1,2015,1,1,2,1,0,0,0,"Psychology",3,0,0,1,0,0,0,0,0,0.94300272,8,NA,"Psychology",0,NA,0,0
2310,2013,"male","Medical and Health Sciences",2013,"Q2",1,1,1,1,1,1,1,1,1,1,0,"","",1,1,1,"deu","N","N",1,1,0,0,0,0,0,"first","2013-03-01",1,2013,5,NA,1,0,1,0,1,"Clinical medicine",2,0,0,1,0,0,0,0,0,2.4179256,18,1,"Clinical medicine",0,0,0,0
2311,2014,"male","Humanities",2014,"Q3",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"esp","N","N",1,1,0,0,0,0,0,"first","",1,2014,NA,NA,1,0,0,0,0,"Humanities",1,0,0,0,0,0,0,0,0,0,1,1,"Humanities",0,NA,0,0
2312,2012,"male","Medical and Health Sciences",2012,"Q1",1,1,1,1,1,2,2,2,2,1,0,"","",1,1,1,"fra","N","N",4,1,2,1,0,0,0,"first","2012-01-06",1,2012,NA,NA,1,0,2,0,1,"Clinical medicine",7,0,0,1,0,0,0,0,0,1.8921824,17,1,"Clinical medicine",0,0,0,0
2313,2014,"female","Medical and Health Sciences",2014,"Q1",1,1,1,1,1,0,0,0,0,0,0,"","",0,0,1,"usa","N","N",14,2,9,3,0,0,0,"first","",1,2014,NA,NA,2,1,0,0,0,"Clinical medicine",4,0,0,1,0,0,0,0,0,2.16203295,18,1,"Health sciences",0,NA,0,0
2314,2016,"female","No_discipline_assigned",2016,"Q1",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"zaf","N","N",1,1,0,0,0,0,0,"first","",1,2016,12,1,1,0,0,0,0,"unknown",6,0,0,1,0,0,0,0,0,0.67006155,21,NA,"unknown",0,NA,0,0
2315,2013,"male","Medical and Health Sciences",2015,"Q1",2,2,2,2,1,2,2,2,2,1,0,"","",1,0,3,"hkg","Y","Y",6,1,2,3,0,0,0,"first","2016-05-03",1,2015,8,1,4,3,2,0,1,"Basic medical research",6,0,0,1,2,0,1,0,1,1.4720061,19,NA,"Basic medical research",0,1,0,0
2316,2015,"male","Engineering and Technology",2015,"Q2",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"chn","N","N",3,1,2,0,0,0,0,"first","",1,2015,10,30,1,0,0,0,0,"Other engineering and technologies",2,0,0,1,0,0,0,0,0,0.275346,9,1,"Other engineering and technologies",0,NA,0,0
2317,2015,"male","Medical and Health Sciences",2016,"Q2",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,0,2,"kor","N","N",2,1,1,0,0,0,0,"first","",1,2016,7,1,2,1,0,0,0,"Clinical medicine",7,0,0,1,0,0,0,0,0,1.4654146,21,1,"Clinical medicine",0,NA,0,0
2318,2016,"male","Engineering and Technology",2016,"Q1",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"chn","N","N",1,1,0,0,0,0,0,"first","",1,2016,12,14,1,0,0,0,0,"Mechanical engineering",6,0,0,1,0,0,0,0,0,4.5945325,10,NA,"Mechanical engineering",0,NA,1,0
2319,2016,"male","Medical and Health Sciences",2017,"Q1",1,1,1,1,1,0,0,0,0,0,0,"","",0,0,2,"fra","N","N",11,4,4,3,0,0,0,"first","",1,2017,12,1,7,6,0,0,0,"Clinical medicine",6,0,0,1,0,0,0,0,0,1.1203319,19,NA,"Clinical medicine",0,NA,0,0
2320,2014,"male","Medical and Health Sciences",2014,"Q1",1,1,1,1,1,0,0,0,0,0,0,"","",0,0,1,"nld","N","N",4,2,0,2,0,0,0,"first","",1,2014,2,NA,1,0,0,0,0,"Clinical medicine",10,0,0,1,0,0,0,0,0,1.6047709,19,1,"Clinical medicine",0,NA,0,0
2321,2013,"female","Natural Sciences",2013,"Q2",1,2,1,3,1,NA,NA,0,0,0,0,"","",0,1,1,"prt","N","Y",2,2,0,0,0,0,0,"first","",1,2013,8,NA,1,0,0,0,0,"Biological sciences",7,0,0,1,0,0,0,0,0,0.6252707,18,1,"Biological sciences",0,NA,0,0
2322,2016,"male","Social Sciences",2016,"Q2",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"jpn","N","N",2,1,0,1,0,0,0,"first","",1,2016,2,17,1,0,0,0,0,"Psychology",1,0,0,0,0,0,0,0,0,0,1,1,"Psychology",0,NA,1,0
2323,2015,"male","Natural Sciences",2015,"Q1",1,1,1,1,1,0,0,0,0,0,0,"","",0,1,1,"usa","N","N",1,1,0,0,0,0,0,"first","",1,2015,NA,NA,1,0,0,0,0,"Earth and related environmental sciences",3,0,0,1,0,0,0,0,0,1.2276993,8,1,"Earth and related environmental sciences",0,NA,0,0
2324,2016,"male","Medical and Health Sciences",2016,"Q4",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"chn","N","N",6,1,0,5,0,0,0,"first","",1,2016,3,1,1,0,0,0,0,"Biological sciences",3,0,0,1,0,0,0,0,0,1.1966426,17,NA,"Biological sciences",0,NA,0,0
2325,2016,"female","Medical and Health Sciences",2017,"Q1",1,1,2,2,1,13,13,13,13,1,0,"","",1,0,2,"deu","Y","Y",2,1,1,0,0,0,0,"first","2017-09-12",1,2017,9,1,2,1,13,0,1,"Biological sciences",10,1,1,1,4,3,1,1,1,3.3730104,22,NA,"Biological sciences",0,0,0,0
2326,2012,"male","Medical and Health Sciences",2012,"Q4",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,0,1,"jpn","N","N",5,2,1,2,0,0,0,"first","",1,2012,NA,NA,2,1,0,0,0,"Clinical medicine",8,0,0,1,0,0,0,0,0,0.45927137,17,1,"Clinical medicine",0,NA,0,0
2327,2014,"male","Medical and Health Sciences",2014,"Q4",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"chn","N","N",1,1,0,0,0,0,0,"first","",1,2014,10,21,1,0,0,0,0,"Clinical medicine",5,0,0,1,0,0,0,0,0,0.6662521,11,NA,"Clinical medicine",0,NA,0,0
2328,2012,"male","Natural Sciences",2012,"Q1",1,1,1,1,1,1,1,1,1,1,0,"","",1,1,1,"grc","N","N",1,1,0,0,0,0,0,"first","2012-08-29",1,2012,12,NA,1,0,1,0,1,"Other engineering and technologies",4,0,0,1,0,0,0,0,0,1.20732505,17,NA,"Other engineering and technologies",0,0,0,0
2329,2014,"male","Engineering and Technology",2014,"Q1",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"chn","N","N",1,1,0,0,0,0,0,"first","",1,2014,NA,NA,1,0,0,0,0,"Electrical engineering, electronic engineering,  information engineering ",6,0,0,1,0,0,0,0,0,0.9347118,16,NA,"Electrical engineering, electronic engineering,  information engineering ",0,NA,0,0
2330,2015,"female","Humanities",2015,"Others",1,1,1,1,1,1,1,1,1,1,1,"2015-02-25","New #OA article: http://t.co/GXTTiZYmBD, looks at #China and its #language testing policies. #openaccess",0,1,1,"usa","N","N",1,1,0,0,1,0,0,"first","2015-02-25",1,2015,12,1,1,0,1,0,1,"Humanities",2,0,0,1,0,0,0,0,0,0.9857805,10,1,"Humanities",0,0,0,0
2331,2014,"female","Medical and Health Sciences",2014,"Q2",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,0,1,"tur","N","N",4,2,0,2,0,0,0,"first","",1,2014,NA,NA,2,1,0,0,0,"Clinical medicine",5,0,0,1,0,0,0,0,0,0.29129836,19,1,"Clinical medicine",0,NA,0,0
2332,2015,"female","Natural Sciences",2017,"Q1",1,2,1,2,1,2,2,2,2,1,0,"","",1,0,3,"chn","N","Y",5,1,1,3,0,0,0,"first","2017-11-26",1,2017,11,23,3,2,2,0,1,"Biological sciences",3,0,0,1,1,0,1,0,1,0.92971885,17,NA,"Biological sciences",0,0,0,0
2333,2012,"male","Natural Sciences",2014,"Q1",1,2,1,2,1,0,0,0,0,0,0,"","",0,0,3,"aut","N","Y",4,1,2,1,0,0,0,"first","",1,2014,3,25,4,3,0,0,0,"Biological sciences",3,0,0,1,0,0,0,0,0,1.2489772,11,NA,"Biological sciences",0,NA,0,0
2334,2014,"male","Medical and Health Sciences",2014,"Q2",1,1,1,1,1,0,0,0,0,0,0,"","",0,1,1,"ita","N","N",4,1,0,3,0,0,0,"first","",1,2014,NA,NA,1,0,0,0,0,"Basic medical research",6,0,0,1,0,0,0,0,0,1.1572837,19,1,"Basic medical research",0,NA,0,0
2335,2014,"female","Natural Sciences",2015,"Q2",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,0,2,"chn","N","N",2,1,1,0,0,0,0,"first","",1,2015,5,1,2,1,0,0,0,"Chemical sciences",5,0,0,1,0,0,0,0,0,1.0099424,14,1,"Chemical sciences",0,NA,0,0
2336,2014,"female","Natural Sciences",2015,"Q2",1,2,1,2,1,NA,NA,0,0,0,0,"","",0,0,2,"chn","N","Y",3,1,1,1,0,0,0,"first","",1,2015,9,19,2,1,0,0,0,"Agricultural Sciences",5,0,0,1,0,0,0,0,0,2.0002878,17,NA,"Agricultural Sciences",0,NA,0,0
2337,2014,"female","Humanities",2014,"Q2",1,1,1,1,1,1,1,1,1,1,0,"","",1,1,1,"zaf","N","N",1,1,0,0,0,0,0,"first","2018-04-06",1,2014,1,1,1,0,1,0,1,"Humanities",2,0,0,1,0,0,0,0,0,0.560153835,14,1,"Humanities",0,0,0,0
2338,2012,"female","Medical and Health Sciences",2012,"Q1",1,1,1,1,1,0,0,0,0,0,0,"","",0,1,1,"can","N","N",1,1,0,0,0,0,0,"first","",1,2012,3,7,1,0,0,0,0,"Basic medical research",8,0,0,1,0,0,0,0,0,1.1674255,17,NA,"Basic medical research",0,NA,0,0
2339,2012,"female","Natural Sciences",2012,"Q1",1,2,1,2,1,NA,NA,0,0,0,0,"","",0,1,1,"usa","N","Y",2,1,0,1,0,0,0,"first","",1,2012,5,NA,1,0,0,0,0,"Biological sciences",1,0,0,0,0,0,0,0,0,0,1,NA,"Biological sciences",0,NA,0,0
2340,2013,"female","Medical and Health Sciences",2013,"Q1",1,1,1,1,1,1,1,1,1,1,0,"","",1,1,1,"kor","N","N",13,1,5,7,0,0,0,"first","2021-10-21",1,2013,NA,NA,1,0,1,0,1,"Health sciences",5,0,0,1,0,0,0,0,0,0.81173655,8,NA,"Health sciences",0,0,0,0
2341,2013,"male","Engineering and Technology",2014,"Q3",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,0,2,"chn","N","N",16,1,5,10,0,0,0,"first","",1,2014,8,1,2,1,0,0,0,"Materials engineering",4,0,0,1,0,0,0,0,0,0.6199924,18,NA,"Materials engineering",0,NA,0,0
2342,2012,"male","Engineering and Technology",2012,"Q1",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"ind","N","N",7,1,2,4,0,0,0,"first","",1,2012,7,NA,1,0,0,0,0,"Mechanical engineering",2,0,0,1,0,0,0,0,0,0,1,NA,"Mechanical engineering",0,NA,0,0
2343,2016,"female","Medical and Health Sciences",2016,"Q1",1,2,1,2,1,5,5,6,6,1,0,"","",1,1,1,"can","N","Y",8,1,2,5,0,0,0,"first","2016-01-13",1,2016,2,1,1,0,5,0,1,"Basic medical research",3,0,0,1,0,0,0,0,0,0,1,NA,"Basic medical research",0,0,0,0
2344,2012,"female","Engineering and Technology",2012,"Q1",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"chn","N","N",1,1,0,0,0,0,0,"first","",1,2012,10,NA,1,0,0,0,0,"Other engineering and technologies",2,0,0,1,0,0,0,0,0,0,1,NA,"Other engineering and technologies",0,NA,0,0
2345,2013,"male","Natural Sciences",2014,"Q1",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,0,2,"chn","N","N",5,2,3,0,0,0,0,"first","",1,2014,2,5,4,3,0,0,0,"Agricultural Sciences",7,0,0,1,0,0,0,0,0,1.78807125,13,NA,"Agricultural Sciences",0,NA,0,0
2346,2012,"male","Natural Sciences",2013,"Q1",1,2,1,2,1,NA,NA,0,0,0,0,"","",0,0,2,"chn","N","Y",5,1,4,0,0,0,0,"first","",1,2013,5,NA,2,1,0,0,0,"Other engineering and technologies",4,0,0,1,0,0,0,0,0,0.7905817,17,NA,"Other engineering and technologies",0,NA,0,0
2347,2012,"female","Natural Sciences",2013,"Q3",1,1,2,2,1,1,1,1,1,1,0,"","",1,0,2,"gbr","Y","Y",2,1,1,0,0,0,0,"first","2013-10-28",1,2013,11,NA,2,1,1,0,1,"Biological sciences",7,0,0,1,0,0,0,0,0,2.185574,18,1,"Biological sciences",0,0,0,0
2348,2012,"male","Medical and Health Sciences",2012,"Q1",1,1,1,1,1,0,0,0,0,0,0,"","",0,1,1,"gbr","N","N",3,1,0,2,0,0,0,"first","",1,2012,5,NA,1,0,0,0,0,"Clinical medicine",7,0,0,1,0,0,0,0,0,3.3932133,17,1,"Clinical medicine",0,NA,0,0
2349,2013,"female","Medical and Health Sciences",2014,"Q1",1,1,1,1,1,2,1,2,2,1,0,"","",1,0,2,"usa","N","N",9,1,5,3,0,0,0,"first","2015-07-21",1,2014,NA,NA,2,1,2,0,1,"Clinical medicine",6,0,0,1,0,0,0,0,0,2.155764,19,NA,"Clinical medicine",0,0,0,0
2350,2012,"male","Humanities",2012,"Q2",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"chl","N","N",1,1,0,0,0,0,0,"first","",1,2012,NA,NA,1,0,0,0,0,"Humanities",2,0,0,1,0,0,0,0,0,2.065464,13,NA,"Humanities",0,NA,0,0
2351,2012,"male","Natural Sciences",2012,"Q3",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,0,1,"chn","N","N",5,3,1,1,0,0,0,"first","",1,2012,NA,NA,3,2,0,0,0,"Biological sciences",2,0,0,1,0,0,0,0,0,0.24188889,9,NA,"Biological sciences",0,NA,0,0
2352,2012,"male","Medical and Health Sciences",2012,"Q2",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"usa","N","N",2,1,1,0,0,0,0,"first","",1,2012,9,NA,1,0,0,0,0,"Clinical medicine",2,0,0,1,0,0,0,0,0,0.339707,14,NA,"Clinical medicine",0,NA,0,0
2353,2014,"male","Natural Sciences",2014,"Q1",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"chn","N","N",3,1,1,1,0,0,0,"first","",1,2014,10,22,1,0,0,0,0,"Materials engineering",6,0,0,1,0,0,0,0,0,1.9841267,11,NA,"Materials engineering",0,NA,0,0
2354,2016,"male","Medical and Health Sciences",2016,"Q3",1,1,1,1,1,3,3,3,3,1,0,"","",1,0,1,"usa","N","N",2,2,0,0,0,0,0,"first","2016-05-24",1,2016,5,1,2,1,3,0,1,"Clinical medicine",1,0,0,0,0,0,0,0,0,0,1,1,"Clinical medicine",0,0,0,0
2355,2012,"male","Medical and Health Sciences",2012,"Q1",1,1,1,1,1,0,0,0,0,0,0,"","",0,0,1,"isr","N","N",2,2,0,0,0,0,0,"first","",1,2012,6,1,2,1,0,0,0,"Basic medical research",3,0,0,1,0,0,0,0,0,0.790291965,13,NA,"Basic medical research",0,NA,0,0
2356,2015,"female","Medical and Health Sciences",2015,"Q1",1,1,1,1,1,1,1,1,1,1,0,"","",1,1,1,"usa","N","N",2,1,1,0,0,0,0,"first","2016-02-23",1,2015,NA,NA,1,0,1,0,1,"Health sciences",3,0,0,1,0,0,0,0,0,0.532971,1,1,"Health sciences",0,0,0,0
2357,2012,"male","Natural Sciences",2012,"Q1",2,2,2,2,1,2,2,2,2,1,0,"","",1,1,1,"che","Y","Y",3,1,0,2,0,0,0,"first","2011-09-16",1,2012,1,NA,1,0,2,0,1,"Other engineering and technologies",6,0,0,1,0,0,0,0,0,2.1174881,17,NA,"Other engineering and technologies",0,0,1,0
2358,2014,"male","Natural Sciences",2014,"Q1",1,1,1,2,1,1,1,1,1,1,0,"","",1,1,1,"usa","N","Y",4,1,3,0,0,0,0,"first","2015-02-06",1,2014,10,1,1,0,1,0,1,"Computer and information sciences",6,0,0,1,0,0,0,0,0,5.6326203,19,1,"Computer and information sciences",0,0,1,0
2359,2015,"female","Natural Sciences",2015,"Q1",1,2,1,2,1,1,1,1,1,1,0,"","",1,0,1,"chn","N","Y",4,2,1,1,0,0,0,"first","2015-04-13",1,2015,5,21,1,0,1,0,1,"Chemical sciences",3,0,0,1,1,0,1,0,1,1.78134565,20,1,"Chemical sciences",0,0,0,0
2360,2013,"female","Engineering and Technology",2013,"Q1",1,1,1,1,1,0,0,0,0,0,0,"","",0,0,1,"ind","N","N",4,2,1,1,0,0,0,"first","",1,2013,4,NA,1,0,0,0,0,"Materials engineering",6,0,0,1,0,0,0,0,0,2.77261995,18,NA,"Materials engineering",0,NA,0,0
2361,2016,"female","Agricultural Sciences",2016,"Q1",1,1,1,1,1,1,1,1,1,1,0,"","",1,1,1,"aus","N","N",1,1,0,0,0,0,0,"first","2016-07-28",1,2016,1,1,1,0,1,0,1,"Agricultural Sciences",4,0,0,1,0,0,0,0,0,1.5538267,12,NA,"Agricultural Sciences",0,0,0,0
2362,2014,"male","Medical and Health Sciences",2014,"Q3",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"kor","N","N",1,1,0,0,0,0,0,"first","",1,2014,NA,NA,1,0,0,0,0,"Clinical medicine",7,0,0,1,0,0,0,0,0,0.63651764,19,1,"Clinical medicine",0,NA,0,0
2363,2012,"female","Natural Sciences",2012,"Q3",1,1,1,2,1,1,1,1,1,1,0,"","",1,1,1,"egy","N","Y",1,1,0,0,0,0,0,"first","2017-09-25",1,2012,11,NA,1,0,1,0,1,"Basic medical research",4,0,0,1,0,0,0,0,0,0.90624344,4,NA,"Basic medical research",0,0,0,0
2364,2014,"female","Natural Sciences",2015,"Q1",1,1,1,1,1,6,3,7,7,1,0,"","",1,0,2,"gbr","N","N",3,1,2,0,1,0,0,"first","2015-11-27",1,2015,12,6,1,0,6,0,1,"Biological sciences",3,0,0,1,3,3,1,1,1,1.2996103,20,NA,"Biological sciences",0,0,0,1
2365,2016,"female","Engineering and Technology",2016,"Q1",1,1,1,1,1,0,0,0,0,0,0,"","",0,1,1,"usa","N","N",2,1,0,1,0,0,0,"first","",1,2016,NA,NA,1,0,0,0,0,"Materials engineering",9,0,0,1,0,0,0,0,0,1.3100471,21,NA,"Materials engineering",0,NA,0,0
2366,2014,"male","Engineering and Technology",2014,"Q1",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"chn","N","N",1,1,0,0,0,0,0,"first","",1,2014,9,5,1,0,0,0,0,"Electrical engineering, electronic engineering,  information engineering ",6,0,0,1,0,0,0,0,0,0.8109101,11,NA,"Electrical engineering, electronic engineering,  information engineering ",0,NA,0,0
2367,2013,"male","Natural Sciences",2013,"Q1",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"chn","N","N",2,1,1,0,0,0,0,"first","",1,2013,11,NA,1,0,0,0,0,"Chemical sciences",4,0,0,1,0,0,0,0,0,1.2925711,14,NA,"Chemical sciences",0,NA,0,0
2368,2014,"male","Natural Sciences",2014,"Q3",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"chn","N","N",1,1,0,0,0,0,0,"first","",1,2014,NA,NA,1,0,0,0,0,"Agricultural Sciences",7,0,0,1,0,0,0,0,0,0.64516616,16,NA,"Agricultural Sciences",0,NA,0,0
2369,2016,"male","Natural Sciences",2016,"Q1",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"bra","N","N",2,1,1,0,0,0,0,"first","",1,2016,3,5,1,0,0,0,0,"Computer and information sciences",2,0,0,1,0,0,0,0,0,0.8720066,5,NA,"Computer and information sciences",0,NA,0,0
2370,2013,"female","Social Sciences",2013,"Q1",1,1,1,1,1,0,0,0,0,0,0,"","",0,1,1,"usa","N","N",4,2,2,0,0,0,0,"first","",1,2013,NA,NA,2,1,0,0,0,"Psychology",7,0,0,1,0,0,0,0,0,1.4861958,18,NA,"Psychology",0,NA,0,0
